input,score,output,other,match_level,lg_code,pref,county,city,ward,machiaza_id,oaza_cho,chome,koaza,blk_num,blk_id,rsdt_num,rsdt_id,rsdt_num2,rsdt2_id,rsdt_addr_flg,prc_num1,prc_num2,prc_num3,prc_id,lat,lon,coordinate_level,pref_key,city_key,town_key,parcel_key,rsdtblk_key,rsdtdsp_key,spend_time
"北海道岩見沢市美園五条７丁目８番３号",0.84,"北海道岩見沢市美園五条七丁目8-3",,residential_detail,012106,北海道,,岩見沢市,,0152007,美園五条,七丁目,,8,008,3,003,,,1,,,,,43.183947478,141.761203866,residential_detail,5859364,3665066049,3146225439,,571175944,1481898949,3.03
"北海道札幌市中央区南十一条西２０丁目４番１号",0.82,"北海道札幌市中央区南十一条西二十丁目4-1",,residential_detail,011011,北海道,,札幌市,中央区,0039020,南十一条西,二十丁目,,4,004,1,001,,,1,,,,,43.043821977,141.329055363,residential_detail,5859364,3783623301,3725120050,,1261606761,3753375782,3.02
"北海道岩見沢市大和二条７丁目２８番地１",0.85,"北海道岩見沢市大和二条七丁目28-1",,parcel,012106,北海道,,岩見沢市,,0177007,大和二条,七丁目,,,,,,,,0,28,1,,000280000100000,43.189093,141.740222,machiaza_detail,5859364,3665066049,926462360,1509812108,,,2.96
"北海道岩見沢市元町一条西１丁目５番地",0.84,"北海道岩見沢市元町一条西一丁目5",,parcel,012106,北海道,,岩見沢市,,0171001,元町一条西,一丁目,,,,,,,,0,5,,,000050000000000,43.207045732,141.763204721,parcel,5859364,3665066049,2734668376,3554878050,,,2.95
"北海道岩見沢市北本町西１丁目４０番地",0.84,"北海道岩見沢市北本町西一丁目40","40",machiaza_detail,012106,北海道,,岩見沢市,,0047001,北本町西,一丁目,,,,,,,,1,,,,,43.209876,141.760029,machiaza_detail,5859364,3665066049,3357779452,,,,2.94
"北海道美唄市西一条南２丁目２番３号",0.83,"北海道美唄市西一条南二丁目2-3",,residential_detail,012157,北海道,,美唄市,,0056002,西一条南,二丁目,,2,002,3,003,,,1,,,,,43.330327249,141.85887232,residential_detail,5859364,3709991653,3955388123,,2493193094,3852326091,2.93
"北海道美唄市大通東一条南１丁目１番２３号",0.85,"北海道美唄市大通東一条南一丁目1-23",,residential_detail,012157,北海道,,美唄市,,0006001,大通東一条南,一丁目,,1,001,23,023,,,1,,,,,43.331351409,141.860302667,residential_detail,5859364,3709991653,2640943005,,1732622883,1698739756,2.86
"北海道美唄市東五条北３丁目３番９号",0.83,"北海道美唄市東五条北三丁目3-9",,residential_detail,012157,北海道,,美唄市,,0087003,東五条北,三丁目,,3,003,9,009,,,1,,,,,43.333738032,141.874299242,residential_detail,5859364,3709991653,3885908374,,1310783850,2253675949,2.86
"北海道美唄市字美唄１４４９番地",0.87,"北海道美唄市字美唄1449","1449",machiaza_detail,012157,北海道,,美唄市,,0130000,字美唄,,,,,,,,,0,,,,,43.346838,141.847281,machiaza_detail,5859364,3709991653,3173128216,,,,2.85
"北海道美唄市東五条北２丁目１番２６号",0.84,"北海道美唄市東五条北二丁目1-26",,residential_detail,012157,北海道,,美唄市,,0087002,東五条北,二丁目,,1,001,26,026,,,1,,,,,43.331818557,141.87415048,residential_detail,5859364,3709991653,628900023,,1257904585,1448637731,2.84
"北海道美唄市西二条南２丁目５番１号",0.83,"北海道美唄市西二条南二丁目5-1","-1",residential_block,012157,北海道,,美唄市,,0058002,西二条南,二丁目,,5,005,,,,,1,,,,,43.331532,141.855673,residential_block,5859364,3709991653,1912669909,,2556517743,,2.83
"北海道美唄市字美唄１４５１番地の４７４",0.85,"北海道美唄市字美唄1451-474","1451-474",machiaza_detail,012157,北海道,,美唄市,,0130000,字美唄,,,,,,,,,0,,,,,43.346838,141.847281,machiaza_detail,5859364,3709991653,3173128216,,,,2.83
"北海道美唄市大通西一条南３丁目１番３１号",0.85,"北海道美唄市大通西一条南三丁目1-31",,residential_detail,012157,北海道,,美唄市,,0004003,大通西一条南,三丁目,,1,001,31,031,,,1,,,,,43.33003037,141.858893367,residential_detail,5859364,3709991653,154181725,,4219384163,3539186799,2.82
"北海道美唄市字峰延１９４２番地３",0.88,"北海道美唄市字峰延1942-3",,parcel,012157,北海道,,美唄市,,0000160,,,字峰延,,,,,,,0,1942,3,,019420000300000,43.261048807,141.816300139,parcel,5859364,3709991653,1005546269,2879855023,,,2.66
"北海道美唄市字上美唄原野２８９９番地",0.89,"北海道美唄市字上美唄原野2899","2899",machiaza_detail,012157,北海道,,美唄市,,0000149,,,字上美唄原野,,,,,,,0,,,,,43.332951,141.853986,city,5859364,3709991653,2328603318,,,,2.66
"北海道美唄市西三条北７丁目４番１２号",0.84,"北海道美唄市西三条北七丁目4-12",,residential_detail,012157,北海道,,美唄市,,0059007,西三条北,七丁目,,4,004,12,012,,,1,,,,,43.342667888,141.855817228,residential_detail,5859364,3709991653,3983771889,,1070063146,2483552327,2.65
"北海道美唄市西二条南６丁目２番１号",0.83,"北海道美唄市西二条南六丁目2-1",,residential_detail,012157,北海道,,美唄市,,0058006,西二条南,六丁目,,2,002,1,001,,,1,,,,,43.325514344,141.854608585,residential_detail,5859364,3709991653,1335575633,,4044118028,971003779,2.65
"北海道美唄市西三条北１丁目４番１３号",0.84,"北海道美唄市西三条北一丁目4-13",,residential_detail,012157,北海道,,美唄市,,0059001,西三条北,一丁目,,4,004,13,013,,,1,,,,,43.334593571000006,141.853651641,residential_detail,5859364,3709991653,3287103927,,2920919660,1532145568,2.64
"北海道美唄市大通東一条南２丁目１番８号",0.85,"北海道美唄市大通東一条南二丁目1-8",,residential_detail,012157,北海道,,美唄市,,0006002,大通東一条南,二丁目,,1,001,8,008,,,1,,,,,43.330730236,141.860578033,residential_detail,5859364,3709991653,1187544958,,160220160,2850174502,2.63
"北海道美唄市西二条南３丁目２番２８号",0.84,"北海道美唄市西二条南三丁目2-28",,residential_detail,012157,北海道,,美唄市,,0058003,西二条南,三丁目,,2,002,28,028,,,1,,,,,43.32990767300001,141.855749114,residential_detail,5859364,3709991653,2133982964,,1829256681,1150227085,2.63
"北海道美唄市西一条北３丁目１番１号",0.83,"北海道美唄市西一条北三丁目1-1",,residential_detail,012157,北海道,,美唄市,,0055003,西一条北,三丁目,,1,001,1,001,,,1,,,,,43.335401863,141.860525954,residential_detail,5859364,3709991653,1774173305,,2643713415,2650845960,2.60
"北海道美唄市東明四条１丁目１番５号",0.83,"北海道美唄市東明四条一丁目1-5","-5",residential_block,012157,北海道,,美唄市,,0048001,東明四条,一丁目,,1,001,,,,,1,,,,,43.33405,141.898743,residential_block,5859364,3709991653,500104471,,3873461417,,2.59
"北海道美唄市大通西一条南７丁目１番６",0.89,"北海道美唄市大通西一条南七丁目1-6",,residential_detail,012157,北海道,,美唄市,,0004007,大通西一条南,七丁目,,1,001,6,006,,,1,,,,,43.322687050000006,141.857459506,residential_detail,5859364,3709991653,4049338073,,324227815,4215473231,2.62
"北海道美唄市字美唄１５４１番地",0.87,"北海道美唄市字美唄1541","1541",machiaza_detail,012157,北海道,,美唄市,,0130000,字美唄,,,,,,,,,0,,,,,43.346838,141.847281,machiaza_detail,5859364,3709991653,3173128216,,,,2.62
"北海道美唄市東六条北９丁目１番７号",0.83,"北海道美唄市東六条北九丁目1-7",,residential_detail,012157,北海道,,美唄市,,0089009,東六条北,九丁目,,1,001,7,007,,,1,,,,,43.342745583,141.880677244,residential_detail,5859364,3709991653,3937192914,,4192300780,192852325,2.61
"北海道美唄市字美唄１４５３番地１０１０",0.9,"北海道美唄市字美唄1453-1010","1453-1010",machiaza_detail,012157,北海道,,美唄市,,0130000,字美唄,,,,,,,,,0,,,,,43.346838,141.847281,machiaza_detail,5859364,3709991653,3173128216,,,,2.61
"北海道美唄市字茶志内１０２０番地",0.88,"北海道美唄市字茶志内1020","1020",machiaza_detail,012157,北海道,,美唄市,,0000153,,,字茶志内,,,,,,,0,,,,,43.332951,141.853986,city,5859364,3709991653,168369149,,,,2.60
"北海道美唄市大通東一条南５丁目４番１８号",0.85,"北海道美唄市大通東一条南五丁目4-18",,residential_detail,012157,北海道,,美唄市,,0006005,大通東一条南,五丁目,,4,004,18,018,,,1,,,,,43.325037457,141.859047008,residential_detail,5859364,3709991653,2241132057,,1686393474,1797214245,2.59
"北海道美唄市字峰延２６９３番地１",0.88,"北海道美唄市字峰延2693-1",,parcel,012157,北海道,,美唄市,,0000160,,,字峰延,,,,,,,0,2693,1,,026930000100000,43.261071956,141.813530817,parcel,5859364,3709991653,1005546269,3854138349,,,2.59
"北海道美唄市字茶志内１６番地",0.86,"北海道美唄市字茶志内16","16",machiaza_detail,012157,北海道,,美唄市,,0000153,,,字茶志内,,,,,,,0,,,,,43.332951,141.853986,city,5859364,3709991653,168369149,,,,2.58
"北海道美唄市字美唄１０５６番地１３",0.89,"北海道美唄市字美唄1056-13",,parcel,012157,北海道,,美唄市,,0130000,字美唄,,,,,,,,,0,1056,13,,010560001300000,43.308046786,141.854327834,parcel,5859364,3709991653,3173128216,3593250471,,,2.59
"北海道美唄市西三条南４丁目５番３号",0.83,"北海道美唄市西三条南四丁目5-3",,residential_detail,012157,北海道,,美唄市,,0060004,西三条南,四丁目,,5,005,3,003,,,1,,,,,43.328472578,141.85383173200003,residential_detail,5859364,3709991653,2607089016,,124549762,1535002447,2.58
"北海道樺戸郡月形町１０４８番地の２６",0.84,"北海道樺戸郡月形町1048-26","1048-26",city,014303,北海道,樺戸郡,月形町,,,,,,,,,,,,,,,,,43.338397,141.669604,city,5859364,3858299296,,,,,2.58
"北海道樺戸郡月形町１０４８番地２７",0.89,"北海道樺戸郡月形町1048-27","1048-27",city,014303,北海道,樺戸郡,月形町,,,,,,,,,,,,,,,,,43.338397,141.669604,city,5859364,3858299296,,,,,2.42
"北海道三笠市岡山２８１番地８",0.86,"北海道三笠市岡山281-8",,parcel,012220,北海道,,三笠市,,0012000,岡山,,,,,,,,,0,281,8,,002810000800000,43.237694941,141.81597147,parcel,5859364,3745607398,1589802010,3140596710,,,2.57
"北海道岩見沢市栗沢町小西３０９番地７",0.89,"北海道岩見沢市栗沢町小西309-7",,parcel,012106,北海道,,岩見沢市,,0069000,栗沢町小西,,,,,,,,,0,309,7,,003090000700000,43.103467399,141.742806988,parcel,5859364,3665066049,2757896081,2369485379,,,2.53
"北海道岩見沢市幌向南二条２丁目２０５番地２５",0.87,"北海道岩見沢市幌向南二条二丁目205-25",,parcel,012106,北海道,,岩見沢市,,0144002,幌向南二条,二丁目,,,,,,,,0,205,25,,002050002500000,43.149489856,141.659953314,parcel,5859364,3665066049,2072029597,1457206754,,,2.47
"北海道岩見沢市北村赤川３８００番地",0.89,"北海道岩見沢市北村赤川3800",,parcel,012106,北海道,,岩見沢市,,0049000,北村赤川,,,,,,,,,0,3800,,,038000000000000,43.245443317,141.712472563,parcel,5859364,3665066049,3336660691,846921543,,,2.47
"北海道岩見沢市北村豊里１１０８番地",0.89,"北海道岩見沢市北村豊里1108",,parcel,012106,北海道,,岩見沢市,,0054000,北村豊里,,,,,,,,,0,1108,,,011080000000000,43.280227023,141.675392597,parcel,5859364,3665066049,2268006655,1761089224,,,2.46
"北海道三笠市堤町１番地１５",0.85,"北海道三笠市堤町1-15",,parcel,012220,北海道,,三笠市,,0023000,堤町,,,,,,,,,0,1,15,,000010001500000,43.242482625,141.872957589,parcel,5859364,3745607398,611808824,2152636834,,,2.46
"北海道三笠市弥生花園町２８番地１９",0.89,"北海道三笠市弥生花園町28-19",,parcel,012220,北海道,,三笠市,,0063000,弥生花園町,,,,,,,,,0,28,19,,000280001900000,43.258363628,141.939775814,parcel,5859364,3745607398,2082412476,2048349889,,,2.45
"北海道岩見沢市栗沢町栗丘１９３番地４",0.89,"北海道岩見沢市栗沢町栗丘193-4",,parcel,012106,北海道,,岩見沢市,,0066000,栗沢町栗丘,,,,,,,,,0,193,4,,001930000400000,43.088878404,141.751146128,parcel,5859364,3665066049,2444886174,1784126734,,,2.43
"北海道三笠市若松町１番地",0.84,"北海道三笠市若松町1","1",machiaza_detail,012220,北海道,,三笠市,,0069000,若松町,,,,,,,,,0,,,,,43.24475,141.872085,machiaza_detail,5859364,3745607398,2838437430,,,,2.42
"北海道岩見沢市栗沢町必成１５６番地",0.89,"北海道岩見沢市栗沢町必成156",,parcel,012106,北海道,,岩見沢市,,0076000,栗沢町必成,,,,,,,,,0,156,,,001560000000000,43.119909152,141.737400064,parcel,5859364,3665066049,2312327487,1439196930,,,2.41
"北海道岩見沢市栗沢町北幸穂９５番地５",0.89,"北海道岩見沢市栗沢町北幸穂95-5",,parcel,012106,北海道,,岩見沢市,,0063000,栗沢町北幸穂,,,,,,,,,0,95,5,,000950000500000,43.124132115,141.746205095,parcel,5859364,3665066049,1849938203,3943697261,,,2.42
"北海道樺戸郡月形町１０６８番地９",0.88,"北海道樺戸郡月形町1068-9","1068-9",city,014303,北海道,樺戸郡,月形町,,,,,,,,,,,,,,,,,43.338397,141.669604,city,5859364,3858299296,,,,,2.42
"北海道三笠市幸町７番地の１２",0.79,"北海道三笠市幸町7-12",,parcel,012220,北海道,,三笠市,,0018000,幸町,,,,,,,,,0,7,12,,000070001200000,43.247174541,141.876270564,parcel,5859364,3745607398,3807222032,601490251,,,2.41
"北海道三笠市東清住町２０３番地４",0.88,"北海道三笠市東清住町203-4",,parcel,012220,北海道,,三笠市,,0032000,東清住町,,,,,,,,,0,203,4,,002030000400000,43.257861291,141.927053936,parcel,5859364,3745607398,2320499544,1124098658,,,2.41
"北海道札幌市北区北三十八条西５丁目１番４０－９０７号",0.89,"北海道札幌市北区北三十八条西五丁目1-40-907号","-907号",residential_detail,011029,北海道,,札幌市,北区,0035005,北三十八条西,五丁目,,1,001,40,040,,,1,,,,,43.105986757,141.338812435,residential_detail,5859364,4095596622,144686290,,4270902508,3195819398,2.40
"北海道三笠市宮本町４８０番地",0.86,"北海道三笠市宮本町480","480",machiaza_detail,012220,北海道,,三笠市,,0057000,宮本町,,,,,,,,,0,,,,,43.247136,141.867722,machiaza_detail,5859364,3745607398,3219787547,,,,2.10
"北海道岩見沢市栗沢町加茂川９８番地４",0.89,"北海道岩見沢市栗沢町加茂川98-4",,parcel,012106,北海道,,岩見沢市,,0062000,栗沢町加茂川,,,,,,,,,0,98,4,,000980000400000,43.098187901,141.754302073,parcel,5859364,3665066049,3691048346,1407583488,,,2.40
"北海道岩見沢市北村栄町６４０番地の２",0.84,"北海道岩見沢市北村栄町640-2",,parcel,012106,北海道,,岩見沢市,,0051000,北村栄町,,,,,,,,,0,640,2,,006400000200000,43.26549543,141.692189451,parcel,5859364,3665066049,937900474,2956882981,,,2.39
"北海道三笠市幸町６番地",0.82,"北海道三笠市幸町6","6",machiaza_detail,012220,北海道,,三笠市,,0018000,幸町,,,,,,,,,0,,,,,43.246625,141.877197,machiaza_detail,5859364,3745607398,3807222032,,,,2.39
"北海道三笠市若松町１１番地２１",0.87,"北海道三笠市若松町11-21",,parcel,012220,北海道,,三笠市,,0069000,若松町,,,,,,,,,0,11,21,,000110002100000,43.246111527,141.87345689,parcel,5859364,3745607398,2838437430,4213641418,,,2.38
"北海道岩見沢市栗沢町砺波２２６番地の１",0.85,"北海道岩見沢市栗沢町砺波226-1",,parcel,012106,北海道,,岩見沢市,,0072000,栗沢町砺波,,,,,,,,,0,226,1,,002260000100000,43.13484407100001,141.730377222,parcel,5859364,3665066049,3558489659,450937507,,,2.38
"北海道岩見沢市栗沢町本町６９番地",0.88,"北海道岩見沢市栗沢町本町69",,parcel,012106,北海道,,岩見沢市,,0078000,栗沢町本町,,,,,,,,,0,69,,,000690000000000,43.11910051,141.741084525,parcel,5859364,3665066049,171480241,4255738049,,,2.37
"北海道岩見沢市五条西２丁目１１番地４",0.84,"北海道岩見沢市五条西二丁目11-4","11-4",machiaza_detail,012106,北海道,,岩見沢市,,0016002,五条西,二丁目,,,,,,,,0,,,,,43.202118,141.765971,machiaza_detail,5859364,3665066049,938765883,,,,2.35
"北海道岩見沢市北二条西１１丁目５番地２",0.79,"北海道岩見沢市北二条西十一丁目5-2",,parcel,012106,北海道,,岩見沢市,,0042011,北二条西,十一丁目,,,,,,,,1,5,2,,000050000200000,43.203674858,141.75175465,parcel,5859364,3665066049,423903096,3333482624,,,2.34
